Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-02 00:00:00-04:00,4.119999885559082,4.349999904632568,4.010000228881836,4.320000171661377,121700,0.0,0.0
2025-05-05 00:00:00-04:00,4.320000171661377,4.329999923706055,2.9000000953674316,2.930000066757202,300100,0.0,0.0
2025-05-06 00:00:00-04:00,2.940000057220459,3.4000000953674316,2.940000057220459,3.3299999237060547,78600,0.0,0.0
2025-05-07 00:00:00-04:00,3.059999942779541,3.700000047683716,3.059999942779541,3.5999999046325684,105900,0.0,0.0
2025-05-08 00:00:00-04:00,3.549999952316284,4.320000171661377,3.5,4.289999961853027,180600,0.0,0.0
